file_path,disposition,family,normalized_candidate_path
RSI与布林带协同波段交易策略-RSI-and-Bollinger-Bands-Synergistic-Swing-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于MACD和RSI的双确认入场策略Dual-Confirmation-MACD-and-RSI-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
布林线与StochRSI动量策略Bollinger-Bands-and-StochRSI-Momentum-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双移动平均线交叉MACD趋势跟踪策略Dual-Moving-Average-Crossover-MACD-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
聚合多时间帧MACD-RSI-CCI-StochRSI-MA线性交易策略Aggregated-Multi-timeframe-MACD-RSI-CCI-StochRSI-MA-Linear-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多指标趋势确认交易系统-均线融合RSI背离MACD信号策略-Multi-Indicator-Trend-Confirmation-Trading-System-EMA-Confluence-with-RSI-Divergence-and-MACD-Signal-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双重均线与加速指标组合交易策略Double-Moving-Average-and-MACD-Combination-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于RSI指标和MA均线的趋势跟踪策略RSI-MA-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于布林带和RSI交叉的动态趋势量化策略-Dynamic-Trend-Quantitative-Strategy-Based-on-Bollinger-Bands-and-RSI-Cross.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于MACD与RSI结合的交叉策略MACD-Crossover-Strategy-with-RSI-Confirmation.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双均线MACD交叉日期可调节量化交易策略-Dual-Moving-Average-MACD-Crossover-Date-Adjustable-Quantitative-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
布林带RSI中性市场量化交易策略Bollinger-Bands-RSI-Neutral-Market-Quantitative-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多时段Bollinger动量突破策略结合Hull均线策略-Multi-Timeframe-Bollinger-Momentum-Breakout-Strategy-with-Hull-Moving-Average.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于布林带移动平均线和MACD的组合交易策略Bollinger-Band-Moving-Average-and-MACD-Combined-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多周期指数均线与MACD协同多空趋势量化交易策略-Multi-Timeframe-EMA-and-MACD-Enhanced-Trend-Quantification-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于双均线和RSI的短线可扩展趋势追踪策略-Dual-Moving-Average-and-RSI-Based-Short-Term-Scalable-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
动量震荡带RSI交易策略Momentum-Oscillator-Bollinger-Band-RSI-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
趋势波段交易EMA-MACD复合策略-EMA-MACD-Composite-Strategy-for-Trend-Scalping.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
RSI与双EMA交叉信号量化策略-RSI-and-Dual-EMA-Crossover-Signal-Quantitative-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于布林线和RSI的FNGU量化交易策略FNGU-Quantitative-Trading-Strategy-Based-on-Bollinger-Bands-and-RSI.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
高级动量EMA趋势跟踪结合RSI超买超卖的交易策略-Advanced-Momentum-EMA-Trend-Following-with-RSI-Overbought-Oversold-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双重均线布林带趋势跟随策略Dual-Moving-Average-Bollinger-Bands-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于布林带和MACD的量化交易策略Quantitative-Trading-Strategy-Based-on-Bollinger-Bands-and-MACD.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
结合MACDRSI和FIB的量化比特币交易策略Quant-Bitcoin-Trading-Strategy-Combining-MACD-RSI-and-FIB.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
均线交叉与MACD组合策略Moving-Average-Crossover-and-MACD-Combination-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多时区MACD交叉持续性策略结合EMA趋势过滤器-Multi-Timeframe-MACD-Crossover-Continuation-Strategy-with-EMA-Trend-Filter.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
Bollinger-Bands-Stochastic-RSI-Extreme-Strategy-BBSR-Extreme-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多重指标波动率交易RSI-EMA-ATR策略-Multi-Indicator-Volatility-Trading-RSI-EMA-ATR-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
三EMA叉加Stochastic-RSI策略3EMA-with-Stochastic-RSI-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于多重级别EMA与RSI动态势能强度的比特币跨周期趋势交易策略-Multi-Timeframe-Bitcoin-Trading-Strategy-Based-on-EMA-and-RSI-Dynamic-Momentum-Strength.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双指标动态趋势交易策略基于RSI与MACD的多维技术分析系统-Dual-Indicator-Dynamic-Trend-Trading-Strategy-Multi-dimensional-Technical-Analysis-System-Based-on-RSI-and-MACD.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MacD200日均线信号交叉交易策略MACD-200-Day-Moving-Average-Crossover-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
增强型布林带相对强弱指标交易策略-Enhanced-Bollinger-Bands-RSI-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
均线-MACD趋势反转量化交易策略-EMA-MACD-Trend-Reversal-Quantitative-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
Bollinger-Bands与RSI组合交易策略Bollinger-Bands-and-RSI-Combination-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多MACD与RSI策略Multiple-MACD-and-RSI-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
44-SMA和9-EMA交叉策略结合RSI过滤及止盈止损-44-SMA-and-9-EMA-Crossover-Strategy-with-RSI-Filter-and-TP-SL.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
麦克风散架与多时间框架均线策略MACD-Dissipation-and-Multi-Time-Frame-Moving-Average-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
移动平均数RSI相关性加密货币趋势策略Moving-Average-RSI-Crypto-Correlation-Trend-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于MACD和RSI指标的交叉信号策略Trading-Strategy-Based-on-MACD-and-RSI-Crossover-Signals.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多重交叉海龟与加权移动平均线与MACD与TSI组合策略Multiple-Crossovers-Turtle-and-Weighted-Moving-Average-and-MACD-and-TSI-Combination-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
Smarter-MACD.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
10SMA与MACD双重趋势跟踪交易策略-10SMA-and-MACD-Dual-Trend-Following-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
EMA-SCALPEUR-RSi-SHORT.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD-and-SMA-200-Combo-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于RSI和移动平均线的趋势追踪策略RSI-and-Moving-Average-Crossover-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于RSI和MACD的五日内交叉灵活入场策略优化版本研究-Advanced-Five-Day-Cross-Analysis-Strategy-Based-on-RSI-and-MACD-Integration.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于布林带和MACD指标的高频交易策略分析系统-High-Frequency-Trading-Strategy-Analysis-System-Based-on-Bollinger-Bands-and-MACD-Indicators.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双重交叉趋势追踪策略指数均线与MACD协同交易系统-Dual-Crossover-Trend-Following-Strategy-EMA-and-MACD-Synergistic-Trading-System.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于多重移动平均线RSI-和标准差出场的蜡烛线高度突破交易策略Multi-EMA-RSI-and-Standard-Deviation-Based-Exit-Candlestick-Height-Breakout-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
布林带与RSI交易策略-Bollinger-Bands-and-RSI-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双均线-RSI联动期权量化交易策略-Dual-Moving-Average-RSI-Synergy-Options-Quantitative-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双均线-RSI动量趋势跟踪策略-Dual-EMA-RSI-Momentum-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于MACD与RSI组合策略A-Combined-Strategy-with-MACD-and-RSI.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD金叉突破配200日均线的趋势追踪策略MACD-Golden-Cross-Breakout-with-200-Day-Moving-Average-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双重均线与MACD组合短线策略Dual-Moving-Average-and-MACD-Combination-Short-term-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
反转布林带RSI-MACD量化策略Reversal-Bollinger-Band-RSI-MACD-Quant-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双均线策略与相对强弱RSI指标组合Combination-of-Double-MA-and-RSI.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于均线和MACD指标的量化交易策略Trend-Following-Strategy-Based-on-Moving-Average-and-MACD.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于EMA和MACD的多时间框架趋势跟踪策略Trend-Following-Strategy-Based-on-EMA-and-MACD-across-Timeframes.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD均线多头量化交易策略MACD-Moving-Average-Bullish-Quantitative-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多周期均线趋势判断与RSI超买策略-Multi-Period-EMA-Trend-Detection-with-RSI-Overbought-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
EMA-RSI-Volume-Price-Trend-Engulfing-Pattern-均线交叉相对强弱指标成交量价格趋势吞没形态策略.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于EMA和RSI的趋势交易策略EMA-and-RSI-Trend-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD-ATR-EMA-多重指标动态趋势跟踪策略-MACD-ATR-EMA-Multi-Indicator-Dynamic-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
趋势跟踪型RSI与移动平均线组合量化交易策略-Trend-Following-RSI-and-Moving-Average-Combined-Quantitative-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于布林带和RSI的多维度动态突破交易系统-Multi-Dimensional-Dynamic-Breakout-Trading-System-Based-on-Bollinger-Bands-and-RSI.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于RSI滤波器的布林带策略Bollinger-Bands-Strategy-with-RSI-Filter.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于EMA和MACD的趋势跟踪策略EMA-and-MACD-Trend-Following-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
ADXRSISMA多指标组合交易策略ADXRSISMA-Multi-Indicator-Combined-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多种移动平均布林带策略Multiple-Moving-Average-Bollinger-Bands-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
布林带和移动平均线组合策略Bollinger-Bands-and-Moving-Averages-Combination-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于MACDADX和EMA200的多时间框架趋势交易策略Multi-Timeframe-Trend-Trading-Strategy-Based-on-MACD-ADX-and-EMA200.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
EMA-RSI-趋势追踪与动量策略-EMA-RSI-Trend-Following-and-Momentum-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双均线交叉与相对强弱指数结合的自适应趋势跟踪策略-Adaptive-Trend-Following-Strategy-Combining-Dual-Moving-Average-Crossover-and-RSI.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双均线交叉结合RSI强弱过滤交易策略-Dual-Moving-Average-Crossover-with-RSI-Strength-Filter-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于RSI和布林带的量化交易策略Quantitative-Trading-Strategy-Based-on-RSI-and-Bollinger-Bands.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于MACD和RSI的趋势追踪交易策略Trend-Following-Trading-Strategy-Based-on-MACD-and-RSI.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多重指标交叉趋势跟踪交易策略基于随机相对强弱与均线系统的量化分析-Multi-Indicator-Cross-Trend-Following-Trading-Strategy-Quantitative-Analysis-Based-on-Stochastic-RSI-and-Moving-Average-System.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
五均线RSI趋势跟踪动态通道交易系统-Five-EMA-RSI-Trend-Following-Dynamic-Channel-Trading-System.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD-RSI-动态交叉量化交易系统-MACD-RSI-Dynamic-Crossover-Quantitative-Trading-System.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD和RSI指标融合的震荡市场交易策略Trading-Strategy-for-Oscillating-Markets-Combining-MACD-and-RSI-Indicators.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
Bollinger-Bands-RSI-OBV策略Bollinger-Bands-RSI-OBV-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
意向反转包络均值策略Mean-Reversion-Envelope-Moving-Average-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
移动平均线双击金叉持续上涨策略Dual-Moving-Average-Crossover-Persistent-Uptrend-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
Bollinger-Bands-Mean-Reversion-Trading-Strategy-with-Dynamic-Support-布林带均值回归交易策略与动态支撑.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于RSI和平均线的多时间框架交易策略Multi-timeframe-RSI-and-Moving-Average-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
布林带和RSI指标组合策略Bollinger-Bands-and-RSI-indicators-strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
双重指标的Stochastic-RSI和EMA交易策略Dual-Indicator-Stochastic-RSI-and-EMA-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
多均线交叉趋势跟踪RSI波动策略-Multi-Moving-Average-Cross-Trend-Following-RSI-Oscillation-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
基于指数移动平均线和MACD指标的量化交易策略Strategy-Based-on-Exponential-Moving-Average-and-MACD-Indicator.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
MACD多层次布林通道海龟策略MACD-Bollinger-Turtle-Trading-Strategy.md,variant_or_duplicate,multi_indicator_combo,multi-indicator-combo-2026-08-31.md
